"site","description"
"http://krottelbach.de","Non-Federal Agency"
"http://kruemmel-ww.de","Non-Federal Agency"
"http://kruen.de","Non-Federal Agency"
"http://kruezen.de","Non-Federal Agency"
"http://krukow.de","Non-Federal Agency"
"http://krumbach.de","Non-Federal Agency"
"http://krummbek.de","Non-Federal Agency"
"http://krummenau.de","Non-Federal Agency"
"http://krummennaab.de","Non-Federal Agency"
"http://krummesse.de","Non-Federal Agency"
"http://krummhoern.de","Non-Federal Agency"
"http://krummwisch.de","Non-Federal Agency"
"http://krumstedt.de","Non-Federal Agency"
"http://kuchen.de","Non-Federal Agency"
"http://kuddewoerde.de","Non-Federal Agency"
"http://kuden.de","Non-Federal Agency"
"http://kuehlenthal.de","Non-Federal Agency"
"http://kuelsheim.de","Non-Federal Agency"
"http://kuelz.de","Non-Federal Agency"
"http://kuembdchen.de","Non-Federal Agency"
"http://kuemmersbruck.de","Non-Federal Agency"
"http://kuenzell.de","Non-Federal Agency"
"http://kuenzelsau.de","Non-Federal Agency"
"http://kuenzing.de","Non-Federal Agency"
"http://kueps.de","Non-Federal Agency"
"http://kuernach.de","Non-Federal Agency"
"http://kuernbach.de","Non-Federal Agency"
"http://kuerten.de","Non-Federal Agency"
"http://kuessaberg.info","Non-Federal Agency"
"http://kuestriner-vorland.de","Non-Federal Agency"
"http://kuhardt.de","Non-Federal Agency"
"http://kulmain.de","Non-Federal Agency"
"http://kulturdorf-neubeuern.de","Non-Federal Agency"
"http://kumhausen.de","Non-Federal Agency"
"http://kupferzell.de","Non-Federal Agency"
"http://kuppenheim.de","Non-Federal Agency"
"http://kurort-rathen.de","Non-Federal Agency"
"http://kurortrengsdorf.de","Non-Federal Agency"
"http://kurort-schlema.de","Non-Federal Agency"
"http://kurtscheid.de","Non-Federal Agency"
"http://kusterdingen.de","Non-Federal Agency"
"http://kutenholz.de","Non-Federal Agency"
"http://kutzenhausen.de","Non-Federal Agency"
"http://kyffhaeuser.de","Non-Federal Agency"
"http://kyffhaeuserland.de","Non-Federal Agency"
"http://kyritz.de","Non-Federal Agency"
"http://laar-vechte.de","Non-Federal Agency"
"http://laatzen.de","Non-Federal Agency"
"http://labenz.de","Non-Federal Agency"
"http://laberweinting.de","Non-Federal Agency"
"http://laboe.de","Non-Federal Agency"
"http://lachendorf.de","Non-Federal Agency"
"http://ladbergen.de","Non-Federal Agency"
"http://ladelund.de","Non-Federal Agency"
"http://ladenburg.de","Non-Federal Agency"
"http://laegerdorf.de","Non-Federal Agency"
"http://laendereck.de","Non-Federal Agency"
"http://laer.de","Non-Federal Agency"
"http://lage.de","Non-Federal Agency"
"http://lahnau.de","Non-Federal Agency"
"http://lahn-emsland.de","Non-Federal Agency"
"http://lahnstein.de","Non-Federal Agency"
"http://lahntal.de","Non-Federal Agency"
"http://lahr.de","Non-Federal Agency"
"http://lahr-hunsrueck.de","Non-Federal Agency"
"http://laichingen.de","Non-Federal Agency"
"http://lalling.de","Non-Federal Agency"
"http://lalo4u.de","Non-Federal Agency"
"http://lambertsberg.de","Non-Federal Agency"
"http://lambrecht-pfalz.de","Non-Federal Agency"
"http://lambsheim.de","Non-Federal Agency"
"http://lamerdingen.de","Non-Federal Agency"
"http://lampaden.de","Non-Federal Agency"
"http://lampertheim.de","Non-Federal Agency"
"http://lamspringe.de","Non-Federal Agency"
"http://lamstedt.de","Non-Federal Agency"
"http://landau.de","Non-Federal Agency"
"http://landau-isar.de","Non-Federal Agency"
"http://landau-land.de","Non-Federal Agency"
"http://landensberg.de","Non-Federal Agency"
"http://landesbergen.de","Non-Federal Agency"
"http://landhagen.de","Non-Federal Agency"
"http://landkern.de","Non-Federal Agency"
"http://landolfshausen.de","Non-Federal Agency"
"http://landsberg.de","Non-Federal Agency"
"http://landsberied.de","Non-Federal Agency"
"http://landscheid.de","Non-Federal Agency"
"http://landschei.de","Non-Federal Agency"
"http://landshut.de","Non-Federal Agency"
"http://landstuhl.de","Non-Federal Agency"
"http://langballig.de","Non-Federal Agency"
"http://langdorf.de","Non-Federal Agency"
"http://langeln.de","Non-Federal Agency"
"http://langelsheim.de","Non-Federal Agency"
"http://langenaltheim.eu","Non-Federal Agency"
"http://langenargen.de","Non-Federal Agency"
"http://langenau.de","Non-Federal Agency"
"http://langenberg.de","Non-Federal Agency"
"http://langenbernsdorf.eu","Non-Federal Agency"
"http://langenbrettach.de","Non-Federal Agency"
"http://langenburg.de","Non-Federal Agency"
"http://langen.de","Non-Federal Agency"
"http://langenenslingen.de","Non-Federal Agency"
"http://langeness.de","Non-Federal Agency"
"http://langenfeld.de","Non-Federal Agency"
"http://langenfeld-mfr.de","Non-Federal Agency"
"http://langenhagen.de","Non-Federal Agency"
"http://langenhahn.org","Non-Federal Agency"
"http://langenhorn.de","Non-Federal Agency"
"http://langenmosen.de","Non-Federal Agency"
"http://langenneufnach.de","Non-Federal Agency"
"http://langenpreising.de","Non-Federal Agency"
"http://langenscheid-rhein-lahn.de","Non-Federal Agency"
"http://langenselbold.de","Non-Federal Agency"
"http://langensendelbach.de","Non-Federal Agency"
"http://langenweissbach.de","Non-Federal Agency"
"http://langenwetzendorf.de","Non-Federal Agency"
"http://langenwolschendorf.de","Non-Federal Agency"
"http://langenzenn.de","Non-Federal Agency"
"http://langeoog.de","Non-Federal Agency"
"http://langerringen.de","Non-Federal Agency"
"http://langerwehe.de","Non-Federal Agency"
"http://langewiesen.de","Non-Federal Agency"
"http://langfurth.de","Non-Federal Agency"
"http://langgoens.de","Non-Federal Agency"
"http://langlingen.de","Non-Federal Agency"
"http://langquaid.de","Non-Federal Agency"
"http://langstedt.de","Non-Federal Agency"
"http://langsur.de","Non-Federal Agency"
"http://langwedel.de","Non-Federal Agency"
"http://langweid.de","Non-Federal Agency"
"http://langweiler.eu","Non-Federal Agency"
"http://lanze.de","Non-Federal Agency"
"http://lappersdorf.de","Non-Federal Agency"
"http://lascheid.net","Non-Federal Agency"
"http://lassan.de","Non-Federal Agency"
"http://lastrup.de","Non-Federal Agency"
"http://lathen.de","Non-Federal Agency"
"http://laubach-hunsrueck.de","Non-Federal Agency"
"http://laubach.kaisersesch.de","Non-Federal Agency"
"http://laubach-online.de","Non-Federal Agency"
"http://lauben.de","Non-Federal Agency"
"http://laubenheim.de","Non-Federal Agency"
"http://lauchhammer.de","Non-Federal Agency"
"http://lauchheim.de","Non-Federal Agency"
"http://lauchringen.de","Non-Federal Agency"
"http://lauda-koenigshofen.de","Non-Federal Agency"
"http://laudenbach-am-main.de","Non-Federal Agency"
"http://lauenbrueck.de","Non-Federal Agency"
"http://lauenburg.de","Non-Federal Agency"
"http://lauenhagen.de","Non-Federal Agency"
"http://laufach.de","Non-Federal Agency"
"http://lauf.de","Non-Federal Agency"
"http://laufeld.de","Non-Federal Agency"
"http://laufenburg.de","Non-Federal Agency"
"http://lauffen.de","Non-Federal Agency"
"http://lauf-schwarzwald.de","Non-Federal Agency"
"http://laugna.de","Non-Federal Agency"
"http://lauingen.de","Non-Federal Agency"
"http://laumersheim.de","Non-Federal Agency"
"http://lauperath.de","Non-Federal Agency"
"http://laupheim.de","Non-Federal Agency"
"http://lauscha.de","Non-Federal Agency"
"http://lauschied.de","Non-Federal Agency"
"http://laussig.de","Non-Federal Agency"
"http://laussnitz.de","Non-Federal Agency"
"http://lauta.de","Non-Federal Agency"
"http://lautenbach-renchtal.de","Non-Federal Agency"
"http://lauterbach-hessen.de","Non-Federal Agency"
"http://lauterbach-schwarzwald.de","Non-Federal Agency"
"http://lauterbachthueringen.de","Non-Federal Agency"
"http://lauter-bernsbach.de","Non-Federal Agency"
"http://lauterecken.de","Non-Federal Agency"
"http://lauterhofen.de","Non-Federal Agency"
"http://lauterstein.de","Non-Federal Agency"
"http://lautertal.de","Non-Federal Agency"
"http://lautertal-vogelsberg.de","Non-Federal Agency"
"http://lautert-taunus.de","Non-Federal Agency"
"http://lautrach.de","Non-Federal Agency"
"http://lautzenhausen-hunsrueck.de","Non-Federal Agency"
"http://lawalde.de","Non-Federal Agency"
"http://lebach.de","Non-Federal Agency"
"http://lebrade.de","Non-Federal Agency"
"http://lechfeld.de","Non-Federal Agency"
"http://leck.de","Non-Federal Agency"
"http://leegebruch.de","Non-Federal Agency"
"http://leer.de","Non-Federal Agency"
"http://leese.de","Non-Federal Agency"
"http://leezdorf.de","Non-Federal Agency"
"http://leezen-holstein.de","Non-Federal Agency"
"http://legau.de","Non-Federal Agency"
"http://legden.de","Non-Federal Agency"
"http://lehe-ems.de","Non-Federal Agency"
"http://lehesten.de","Non-Federal Agency"
"http://lehmrade.de","Non-Federal Agency"
"http://lehrberg.de","Non-Federal Agency"
"http://lehre.de","Non-Federal Agency"
"http://lehrensteinsfeld.de","Non-Federal Agency"
"http://lehrte.de","Non-Federal Agency"
"http://leibertingen.de","Non-Federal Agency"
"http://leichlingen.de","Non-Federal Agency"
"http://leidenborn.de","Non-Federal Agency"
"http://leidersbach.de","Non-Federal Agency"
"http://leienkaul.de","Non-Federal Agency"
"http://leiferde.de","Non-Federal Agency"
"http://leimbach-eifel.de","Non-Federal Agency"
"http://leimen.de","Non-Federal Agency"
"http://leimen-pfalz.info","Non-Federal Agency"
"http://leimersheim.de","Non-Federal Agency"
"http://leinach.de","Non-Federal Agency"
"http://leinburg.de","Non-Federal Agency"
"http://leinefelde-worbis.de","Non-Federal Agency"
"http://leinfelden-echterdingen.de","Non-Federal Agency"
"http://leingarten.de","Non-Federal Agency"
"http://leinsweiler.de","Non-Federal Agency"
"http://leinzell.de","Non-Federal Agency"
"http://leipheim.de","Non-Federal Agency"
"http://leipzig.de","Non-Federal Agency"
"http://leisel.net","Non-Federal Agency"
"http://leisnig.de","Non-Federal Agency"
"http://leitzweiler.de","Non-Federal Agency"
"http://leiwen.de","Non-Federal Agency"
"http://lemfoerde.de","Non-Federal Agency"
"http://lemgo.net","Non-Federal Agency"
"http://lemwerder.de","Non-Federal Agency"
"http://lengdorf.de","Non-Federal Agency"
"http://lengede.de","Non-Federal Agency"
"http://lengenwang.de","Non-Federal Agency"
"http://lengerich.de","Non-Federal Agency"
"http://lengerich-emsland.de","Non-Federal Agency"
"http://lengfeld.net","Non-Federal Agency"
"http://lenggries.de","Non-Federal Agency"
"http://lennestadt.de","Non-Federal Agency"
"http://lenningen.de","Non-Federal Agency"
"http://lensahn.de","Non-Federal Agency"
"http://lentfoehrden.de","Non-Federal Agency"
"http://lenting.de","Non-Federal Agency"
"http://lenzenelbe.de","Non-Federal Agency"
"http://lenzkirch.de","Non-Federal Agency"
"http://leonberg.de","Non-Federal Agency"
"http://leopoldshoehe.de","Non-Federal Agency"
"http://letschin.de","Non-Federal Agency"
"http://leubsdorf.de","Non-Federal Agency"
"http://leubsdorf-sachsen.de","Non-Federal Agency"
"http://leuchtenberg.de","Non-Federal Agency"
"http://leuna-stadt.de","Non-Federal Agency"
"http://leun.de","Non-Federal Agency"
"http://leupoldsgruen.de","Non-Federal Agency"
"http://leutenbach.de","Non-Federal Agency"
"http://leutenberg.de","Non-Federal Agency"
"http://leutenthal.com","Non-Federal Agency"
"http://leutersdorf.de","Non-Federal Agency"
"http://leutershausen.de","Non-Federal Agency"
"http://leutesdorf-rhein.de","Non-Federal Agency"
"http://leutkirch.de","Non-Federal Agency"
"http://leverkusen.de","Non-Federal Agency"
"http://lg-am-ohmberg.de","Non-Federal Agency"
"http://lg-suedeichsfeld.de","Non-Federal Agency"
"http://lich.de","Non-Federal Agency"
"http://lichtenau-baden.de","Non-Federal Agency"
"http://lichtenau.de","Non-Federal Agency"
"http://lichtenberg-erzgebirge.de","Non-Federal Agency"
"http://lichtenberg-oberfranken.de","Non-Federal Agency"
"http://lichtenborn.de","Non-Federal Agency"
"http://lichtenfels-city.de","Non-Federal Agency"
"http://lichtenstein-sachsen.de","Non-Federal Agency"
"http://lichtenwald.de","Non-Federal Agency"
"http://liebenau.com","Non-Federal Agency"
"http://liebenau.de","Non-Federal Agency"
"http://liebenburg.de","Non-Federal Agency"
"http://liebenwalde.de","Non-Federal Agency"
"http://lieberose-niederlausitz.de","Non-Federal Agency"
"http://liebschuetzberg.de","Non-Federal Agency"
"http://liebshausen.de","Non-Federal Agency"
"http://liederbach.eu","Non-Federal Agency"
"http://lieg-hunsrueck.de","Non-Federal Agency"
"http://lienen.de","Non-Federal Agency"
"http://liepe-barnim.de","Non-Federal Agency"
"http://liesenich.de","Non-Federal Agency"
"http://lieser-mosel.de","Non-Federal Agency"
"http://lilienthal.de","Non-Federal Agency"
"http://limbach.de","Non-Federal Agency"
"http://limbach-oberfrohna.de","Non-Federal Agency"
"http://limburg.de","Non-Federal Agency"
"http://limburgerhof.de","Non-Federal Agency"
"http://limeshain.de","Non-Federal Agency"
"http://lind-ahr.de","Non-Federal Agency"
"http://lindau.de","Non-Federal Agency"
"http://lindenau-ol.de","Non-Federal Agency"
"http://lindenberg.de","Non-Federal Agency"
"http://lindenberg-eichsfeld.de","Non-Federal Agency"
"http://lindenberg-pfalz.de","Non-Federal Agency"
"http://linden.de","Non-Federal Agency"
"http://lindenfels.de","Non-Federal Agency"
"http://linden-holstein.de","Non-Federal Agency"
"http://lindenschied.de","Non-Federal Agency"
"http://linden-ww.de","Non-Federal Agency"
"http://lindern.de","Non-Federal Agency"
"http://lindewerra.de","Non-Federal Agency"
"http://lindlar.de","Non-Federal Agency"
"http://lindwedel.org","Non-Federal Agency"
"http://lingen.de","Non-Federal Agency"
"http://lingenfeld.de","Non-Federal Agency"
"http://lingerhahn.de","Non-Federal Agency"
"http://linkenbach.net","Non-Federal Agency"
"http://linkenheim-hochstetten.de","Non-Federal Agency"
"http://linnich.de","Non-Federal Agency"
"http://linsengericht.de","Non-Federal Agency"
"http://linz.de","Non-Federal Agency"
"http://linz-vg.de","Non-Federal Agency"
"http://lippetal.de","Non-Federal Agency"
"http://lippstadt.de","Non-Federal Agency"
"http://lirstal-eifel.de","Non-Federal Agency"
"http://lisberg.de","Non-Federal Agency"
"http://lissendorf.de","Non-Federal Agency"
"http://litzendorf.de","Non-Federal Agency"
"http://lk-demmin.de","Non-Federal Agency"
"http://lobbach.de","Non-Federal Agency"
"http://loebau.de","Non-Federal Agency"
"http://loebnitz-am-see.de","Non-Federal Agency"
"http://loechgau.de","Non-Federal Agency"
"http://loecknitz.com","Non-Federal Agency"
"http://loecknitz-online.de","Non-Federal Agency"
"http://loeffingen.de","Non-Federal Agency"
"http://loef-kattenes.de","Non-Federal Agency"
"http://loehne.de","Non-Federal Agency"
"http://loellbach.de","Non-Federal Agency"
"http://loeningen.de","Non-Federal Agency"
"http://loeptin.de","Non-Federal Agency"
"http://loerrach.de","Non-Federal Agency"
"http://loerzweiler.de","Non-Federal Agency"
"http://loesnich.de","Non-Federal Agency"
"http://loetzbeuren.de","Non-Federal Agency"
"http://loewenberger-land.de","Non-Federal Agency"
"http://loewenstedt-gemeinde.de","Non-Federal Agency"
"http://loffenau.de","Non-Federal Agency"
"http://lohberg.de","Non-Federal Agency"
"http://lohe-rickelshof.de","Non-Federal Agency"
"http://lohfelden.de","Non-Federal Agency"
"http://lohkirchen.de","Non-Federal Agency"
"http://lohmar.de","Non-Federal Agency"
"http://lohme.de","Non-Federal Agency"
"http://lohmen.de","Non-Federal Agency"
"http://lohmen-sachsen.de","Non-Federal Agency"
"http://lohne.de","Non-Federal Agency"
"http://lohnsfeld.de","Non-Federal Agency"
"http://lohra.de","Non-Federal Agency"
"http://lohr.de","Non-Federal Agency"
"http://lohrheim.de","Non-Federal Agency"
"http://lohsa.de","Non-Federal Agency"
"http://loiching.de","Non-Federal Agency"
"http://loitsche.de","Non-Federal Agency"
"http://loitz.de","Non-Federal Agency"
"http://loitzendorf.de","Non-Federal Agency"
"http://lollar.de","Non-Federal Agency"
"http://lommatzsch.de","Non-Federal Agency"
"http://longkamp.de","Non-Federal Agency"
"http://longuich.de","Non-Federal Agency"
"http://lonnerstadt.de","Non-Federal Agency"
"http://lonnig.de","Non-Federal Agency"
"http://lonsee.de","Non-Federal Agency"
"http://lorsch.de","Non-Federal Agency"
"http://lorscheid.eu","Non-Federal Agency"
"http://lorup.de","Non-Federal Agency"
"http://losheim-stausee.de","Non-Federal Agency"
"http://lossatal.eu","Non-Federal Agency"
"http://lossburg.de","Non-Federal Agency"
"http://lotte.de","Non-Federal Agency"
"http://lottstetten.de","Non-Federal Agency"
"http://loxstedt.de","Non-Federal Agency"
"http://lra-mue.de","Non-Federal Agency"
"http://lubmin.de","Non-Federal Agency"
"http://lucka.de","Non-Federal Agency"
"http://luckau.de","Non-Federal Agency"
"http://luckenbach-ww.de","Non-Federal Agency"
"http://luckenwalde.de","Non-Federal Agency"
"http://ludwigsau.de","Non-Federal Agency"
"http://ludwigsburg.de","Non-Federal Agency"
"http://ludwigschorgast.de","Non-Federal Agency"
"http://ludwigsfelde.de","Non-Federal Agency"
"http://ludwigshafen.de","Non-Federal Agency"
"http://ludwigsstadt.de","Non-Federal Agency"
"http://ludwigswinkel.de","Non-Federal Agency"
"http://luebbecke.de","Non-Federal Agency"
"http://luebbenau-spreewald.de","Non-Federal Agency"
"http://luebben.de","Non-Federal Agency"
"http://luebberstedt.de","Non-Federal Agency"
"http://luebeck.de","Non-Federal Agency"
"http://luebtheen.de","Non-Federal Agency"
"http://luebz.de","Non-Federal Agency"
"http://luechow.de","Non-Federal Agency"
"http://luechow-wendland.de","Non-Federal Agency"
"http://lueckenburg.de","Non-Federal Agency"
"http://luedenscheid.de","Non-Federal Agency"
"http://luedinghausen.de","Non-Federal Agency"
"http://luegde.de","Non-Federal Agency"
"http://luehe-online.de","Non-Federal Agency"
"http://luelsfeld.de","Non-Federal Agency"
"http://luenebach.info","Non-Federal Agency"
